conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_pakar
1.94E+18,Sat Jul 05 08:00:01 +0000 2025,0,3. Kebijakan yang dirumuskan jangan hanya bertumpu pada analisis angka dan efisiensi tapi harus didasari oleh rasa sebagai bangsa. Dengan demikian kita dapat memastikan bahwa setiap anggaran yang dialokasikan untuk Papua mampu menghadirkan rasa keadilan tulus bagi masyarakat di,1.94E+18,,PDI_Perjuangan,in,,0,1,0,https://x.com/undefined/status/1941406698154909818,153407983,,positif
1.94E+18,Sat Jul 05 07:55:59 +0000 2025,0,Ketimpangan efek efisiensi,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941405683590758724,1.28E+18,,negatif
1.94E+18,Sat Jul 05 07:49:55 +0000 2025,0,Mulai dari otomatisasi desain hingga efisiensi stok bahan pabrik garment kini makin gesit. Bahkan model konveksi kaos yang fleksibel bisa melayani pesanan dalam jumlah kecil tapi tetap rapi. Selengkapnya bisa dibaca di:https://t.co/Pyhfz25ue7,1.94E+18,,anggasebas_,in,,0,0,0,https://x.com/undefined/status/1941404157837181206,1.93E+18,,positif
1.94E+18,Sat Jul 05 07:45:57 +0000 2025,0,Efisiensi taek.,1.94E+18,,,es,,0,0,0,https://x.com/undefined/status/1941403160272404853,1.16E+18,,negatif
1.94E+18,Sat Jul 05 07:39:46 +0000 2025,0,ada efisiensi yg dibahas pekerja bawah,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941401603749404976,1.26E+18,,netral
1.94E+18,Sat Jul 05 07:33:14 +0000 2025,0,@ardisatriawan Ini uda efisiensi. Justru tanpa efisiensi bakal lebih besar lagi.,1.94E+18,,ardisatriawan,in,,0,0,0,https://x.com/undefined/status/1941399961440223332,1.27E+18,,positif
1.94E+18,Sat Jul 05 07:31:40 +0000 2025,0,@ASuriadiwangsa7 @ARSIPAJA @ASuriadiwangsa7 Setuju di tengah upaya efisiensi anggaran hal seperti ini menimbulkan kekecewaan publik. Menteri klarifikasi bahwa biaya pribadi dan tak tahu asal surat tapi penggunaan staf kedutaan tetap butuh akuntabilitas. Semoga ada penyelidikan menyeluruh untuk,1.94E+18,,ASuriadiwangsa7,in,,0,0,0,https://x.com/undefined/status/1941399567037235522,1.72E+18,,negatif
1.94E+18,Sat Jul 05 07:31:03 +0000 2025,0,@NOTASLIMBOY Efisiensi tapi ,1.94E+18,,NOTASLIMBOY,in,,0,0,0,https://x.com/undefined/status/1941399410015105294,1.76E+18,,negatif
1.94E+18,Sat Jul 05 07:29:54 +0000 2025,0,@grok @ARSIPAJA Pendapat ku juga sama ditengah tengah efisiensi anggaran eh ini malah begini sangat kecewa,1.94E+18,,grok,in,,0,1,0,https://x.com/undefined/status/1941399121543430590,1.91E+18,,negatif
1.94E+18,Sat Jul 05 07:29:19 +0000 2025,0,@PNS_Ababil percepatan efisiensi penyetaraan .,1.94E+18,,PNS_Ababil,in,,0,0,0,https://x.com/undefined/status/1941398975447540160,194512044,,netral
1.94E+18,Sat Jul 05 07:26:29 +0000 2025,0,efisiensi penyetaraan percepatan perkontolan,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941398261153267987,194512044,,negatif
1.94E+18,Sat Jul 05 07:25:53 +0000 2025,1,@HumorJonTampan Itulah definisi dari efisiensi menurut engkong wowo,1.94E+18,,HumorJonTampan,in,,0,1,0,https://x.com/undefined/status/1941398111680856300,1601687737,,negatif
1.94E+18,Sat Jul 05 07:21:43 +0000 2025,0,@G_minton Beneran efisiensi anggaran ,1.94E+18,,G_minton,in,,0,1,0,https://x.com/undefined/status/1941397062140199246,1193291725,,netral
1.94E+18,Sat Jul 05 07:20:54 +0000 2025,1,@NgkongRoses mungkin ada efisiensi pembayaran ataukah tugasnya ditambah mencari jarum ditumpukan jerami?,1.94E+18,,NgkongRoses,in,,0,1,0,https://x.com/undefined/status/1941396855574950373,1.41E+18,,netral
1.94E+18,Sat Jul 05 06:21:43 +0000 2025,2,@Boediantar4 katanya efisiensi anggaran...lah itu pengamanannya aja udh bikin boros,1.94E+18,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/1941381962821927317,1.73E+18,,negatif
1.94E+18,Sat Jul 05 06:20:12 +0000 2025,1,@_Nayanika27_ @prabowo Visi dan misi harus tetap jalan sebagaimana mestinya tantangan bukan masalah tapi aura hidup baru di tengah efisiensi anggaran,1.94E+18,,_Nayanika27_,in,,0,0,0,https://x.com/undefined/status/1941381578988585128,1.49E+18,,positif
1.94E+18,Sat Jul 05 06:18:56 +0000 2025,0,@ar_kana_ Efisiensi =/= Korupsi. Efisiensi itu cuma jalur baru yang harusnya ditutup dari keran pusat.,1.94E+18,,ar_kana_,in,,0,0,0,https://x.com/undefined/status/1941381261177802799,1.87E+18,,netral
1.94E+18,Sat Jul 05 06:18:55 +0000 2025,1,@_Nayanika27_ @prabowo Semoga ada kejutan baru setelah efisiensi anggaran ApBN,1.94E+18,,_Nayanika27_,in,,0,0,0,https://x.com/undefined/status/1941381258745086395,1.26E+18,,positif
1.94E+18,Sat Jul 05 06:17:55 +0000 2025,0,@tanyakanrl Seri: Anker PowerCore Magnetic Wireless atau Anker PowerCore III Kelebihan: Dikenal awet teknologi MultiProtect safety system efisiensi charging tinggi. Kekurangan: Harganya sedikit lebih mahal tapi sepadan. https://t.co/lD7KfzlrXo,1.94E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1941381003567878415,78518925,,positif
1.94E+18,Sat Jul 05 06:11:19 +0000 2025,0,ini skrng cafe2 di surabaya emg efisiensi listrik kah? panas bgt anjir AC nya cuma dinyalain sebagian,1.94E+18,,,in,,0,1,0,https://x.com/undefined/status/1941379343319711966,1.89E+18,,negatif
1.94E+18,Sat Jul 05 06:02:55 +0000 2025,0,@tempodotco Efisiensi ? Pret,1.94E+18,,tempodotco,es,,0,0,0,https://x.com/undefined/status/1941377231290499204,1042244700,,negatif
1.94E+18,Sat Jul 05 06:02:53 +0000 2025,6,Menkeu Sri Mulyani: APBN 2025 Penuh Tantangan Faktor utama: Turunnya windfall komoditas Kebutuhan belanja strategis pemerintahan baru Di bawah kepemimpinan Presiden @prabowo efisiensi &amp; reformasi jd kunci Tantangan besar menanti tapi visi besar tak boleh mundur https://t.co/gWJKWj0LoB,1.94E+18,https://pbs.twimg.com/media/GvEoS4-XIAA9wxP.jpg,,in,,0,2,5,https://x.com/undefined/status/1941377222868447737,3067949546,,positif
1.94E+18,Sat Jul 05 06:02:42 +0000 2025,3,@kumparan Ya emang rendah. Punya duit kan buat jalan2 ke luar negeri? Pake lah itu duit sendiri. Lagian bos ente lagi gembar gembor efisiensi terutama perjalanan dinas lah ini malah mau pergi ke luar negeri. Otak dipake dong ya harusnya,1.94E+18,,kumparan,in,,0,0,0,https://x.com/undefined/status/1941377174805807206,1.21E+18,,negatif
1.94E+18,Sat Jul 05 06:00:28 +0000 2025,4,@DefTechDudes MICA IR . Yang Varian aktif kalau niat pakai Meteor di coret aja efisiensi... ‍,1.94E+18,,DefTechDudes,in,,0,1,0,https://x.com/undefined/status/1941376612563550560,172832530,,netral
1.94E+18,Sat Jul 05 06:00:00 +0000 2025,0, Butuh laporan real‑time? Pantau absensi pemasukan pengeluaran dan progress proyek dalam satu tampilan. All‑in‑one untuk efisiensi maksimal. https://t.co/Pm0HmiprQE,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941376498360856735,1.52E+18,,positif
1.94E+18,Sat Jul 05 05:57:26 +0000 2025,0,@tempodotco Efisiensi tai kuda,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941375849472852002,1.74E+18,,negatif
1.94E+18,Sat Jul 05 05:57:07 +0000 2025,0,@tempodotco Efisiensi tai kucing,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941375769600762211,1.74E+18,,negatif
1.94E+18,Sat Jul 05 05:54:09 +0000 2025,4,Menunggu berita pejabat kaget Rakyat mah udah tahu kalau efisiensi = korupsi,1.94E+18,,,in,,0,1,1,https://x.com/undefined/status/1941375024671359316,1445265956,,negatif
1.94E+18,Sat Jul 05 05:48:22 +0000 2025,0,Lah gak jadi efisiensi tapi bagus lah.,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941373568362873287,1.58E+18,,positif
1.94E+18,Sat Jul 05 05:47:51 +0000 2025,0,Pegawainya pada kena potong anggaran karna efisiensi. Eh ini istri menteri kelakuannya hadeh... Untung aja ketahuan. Yg belum ketahuan banyak tuh ,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941373440394658213,1039480058,,negatif
1.94E+18,Sat Jul 05 05:45:05 +0000 2025,0,efisiensi malah defisit. lucu,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941372743330693524,297967265,,negatif
1.94E+18,Sat Jul 05 05:44:19 +0000 2025,0,@tempodotco Efisiensi hanyalah berlaku bagi rakyat miskin horang kaya mah mana mau kena efisiensi,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941372548421386249,1.56E+18,,negatif
1.94E+18,Sat Jul 05 05:44:15 +0000 2025,0,Ini ijazah asli bukan foto copy apalagi palsu cuma kertasnya beda dengan yg keluaran sebelumnya. Mungkinkah karena efek efisiensi?? https://t.co/2H7pPKzkLo,1.94E+18,https://pbs.twimg.com/media/GvEkB_5XYAEmrE5.jpg,,in,,0,0,0,https://x.com/undefined/status/1941372533737205949,1.14E+18,,negatif
1.94E+18,Sat Jul 05 05:41:53 +0000 2025,,@tempodotco efisiensi tae lah! bus ini yg benar/asli efisiensi hehe.. https://t.co/3UnOQ2Bg05,1.94E+18,https://pbs.twimg.com/media/GvEhh0dXAAAEqcI.jpg,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941371937735036987,1.71E+18,,negatif
1.94E+18,Sat Jul 05 04:50:38 +0000 2025,0,Lha kok iso? Wkwkwkwkwk... Bar efisiensi yo normale nambah nek ora yo ora kangelan banget. Lha iki malah nambah defisit wkwkwkwk...,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941359039348343085,1.24E+18,,negatif
1.94E+18,Sat Jul 05 04:49:16 +0000 2025,0,@tung3xjuan Riyal ak skali krn udah kebiasaan solo tim dr jaman sekolah kalo ada kerkombukan keengga bisanya kerjasama tp lebih ke... efisiensi waktu aja sih. Lebih cepey kalo ngerjain sendiri sisanya kan enak bisa nyangtei n me time~,1.94E+18,,tung3xjuan,in,,0,1,0,https://x.com/undefined/status/1941358696103379060,1.20E+18,,positif
1.94E+18,Sat Jul 05 04:49:16 +0000 2025,0,Model dual-token Neo: $NEO untuk voting dan governance $GAS untuk membayar biaya transaksi dan smart contract $NEO tidak bisa dibagi sementara $GAS bisa. Struktur ini bantu menjaga efisiensi dan stabilitas ekosistem. https://t.co/3gnaAnEs8J,1.94E+18,https://pbs.twimg.com/media/GvEXcXNaAAArMoq.jpg,Fortelune,in,,0,1,0,https://x.com/undefined/status/1941358694027100468,1.83E+18,,positif
1.94E+18,Sat Jul 05 04:49:07 +0000 2025,7,@ardisatriawan Efisiensi yang harusnya tdk boleh diefisiensikan dana hasil efisiensi itu malah di alokasikan ke mbg danantara dan koperasi.. Ehh malah bengkak minta dana terus di 3 tempat itu..,1.94E+18,,ardisatriawan,in,,0,0,0,https://x.com/undefined/status/1941358660191670706,1.70E+18,,negatif
1.94E+18,Sat Jul 05 04:46:22 +0000 2025,0,@tempodotco efisiensi itu gak ada itu cuma mempercantik bahasa dan membuat kesan pemerintah concern buat tekan anggaran laporan keuangan dan kenyataan dilapangan kan punya buku besar nya sendiri. jadi emang gak akan pernah ada efisiensi. kalo pun ada cuma seminggu doang,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941357965698887875,2980888980,,negatif
1.94E+18,Sat Jul 05 04:45:16 +0000 2025,0,@tempodotco Efisiensi cuma kedok kah maniez?? ,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941357688786665761,195279695,,negatif
1.94E+18,Sat Jul 05 04:44:43 +0000 2025,0,Efisiensi tapi ga tepat sasaran si anjg,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941357551192559836,1.72E+18,,negatif
1.94E+18,Sat Jul 05 04:39:17 +0000 2025,1185,Terus gunanya efisiensi apa? Bayarin pejabat? Wakil menteri sekaligus komisaris?,1.94E+18,,,in,,5,28,392,https://x.com/undefined/status/1941356185342574813,170542374,,negatif
1.94E+18,Sat Jul 05 04:38:46 +0000 2025,0,@ARSIPAJA Efisiensi betul,1.94E+18,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1941356055264694530,7.80E+17,,netral
1.94E+18,Sat Jul 05 04:37:16 +0000 2025,0,@TirtoID makin hari makin banyak aja pejabat ugal-ugalan seenaknya sendiri pake duit rakyat katanya efisiensi tapi ga ngotak bikin ulah mulu,1.94E+18,,TirtoID,in,,0,0,0,https://x.com/undefined/status/1941355677739516155,502661922,,negatif
1.94E+18,Sat Jul 05 04:32:30 +0000 2025,0,Jika hanya duduk manis maka bekoar-koar tentang efisiensi adalah OMONG kOSONG. Harusnya malu.....,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941354478172766553,111449759,,negatif
1.94E+18,Sat Jul 05 04:28:33 +0000 2025,0,@fffbbbbbbbbbbbb @merapi_uncover Bus po efisiensi tujuan celacap,1.94E+18,,fffbbbbbbbbbbbb,in,,0,0,0,https://x.com/undefined/status/1941353480876343697,1.91E+18,,netral
1.94E+18,Sat Jul 05 04:26:59 +0000 2025,0,bokap gue dari pagi udah nyapnyap aja perkara ditelpon tmn2nya soal efisiensi dana pensiun udah gue bilang jangan milih 02 kan kalian yg milih keberlanjutan kenapa gue yg ribet skarang ,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941353089661010114,1.82E+18,,negatif
1.94E+18,Sat Jul 05 04:26:11 +0000 2025,1,@_1902fm @worksfess Coba yang bbvp kak BLK sekarang dananya terbatas kak karena adanya efisiensi anggaran dari pusat,1.94E+18,,_1902fm,in,,0,0,0,https://x.com/undefined/status/1941352887004823989,1.82E+18,,negatif
1.94E+18,Sat Jul 05 04:24:48 +0000 2025,0,@tempodotco Efisiensi adalah alibi doang,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941352540022636597,1.90E+18,,negatif
1.94E+18,Sat Jul 05 04:22:48 +0000 2025,1,@yourboydinn Jelas taun ini dicut habis2an. Yg pkm level univ aja beneran abis udh. Biasa kata temenku utk level univ bisa 5 tim taun ini cuma 1 tim dr prodiku. Sad sekali. Beneran dicut krn efisiensi. #pemerintahindonesialaknatullah,1.94E+18,,yourboydinn,in,,0,0,0,https://x.com/undefined/status/1941352034000949398,1.89E+18,,negatif
1.94E+18,Sat Jul 05 04:21:39 +0000 2025,0,@tempodotco Katanya efisiensi kok malah makin besar defisitnya? @KemenkeuRI @prabowo?,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941351747626369298,925291140,,negatif
1.94E+18,Sat Jul 05 03:36:49 +0000 2025,0,@jess__brew Mang napa Jess kena efisiensi kah,1.94E+18,,jess__brew,tl,,0,0,0,https://x.com/undefined/status/1941340463560262111,3195446463,,netral
1.94E+18,Sat Jul 05 03:36:02 +0000 2025,0,Klo rakyat tau alasan presiden mengambil langkah ekstream utk org² kaya tuh rakyat pun memaklumi ini kan endak malah rakyat yg dibikin mati sma prabowo ni dgn efisiensi atau apalah itu yg hasilnya malah defisit wkwk,1.94E+18,,ediaoe1,in,,0,0,0,https://x.com/undefined/status/1941340265530503385,753077539,,negatif
1.94E+18,Sat Jul 05 03:35:30 +0000 2025,0,@haninrwd @ARSIPAJA betul kak. ini efisiensi. mana dia pake kalimat wallahi segala dengan nada begitu komuk.,1.94E+18,,haninrwd,in,,0,0,0,https://x.com/undefined/status/1941340130310283264,1.11E+18,,negatif
1.94E+18,Sat Jul 05 03:33:38 +0000 2025,0,@freezyfield Efisiensi APBN aja utang malah bertambah ini ngasih rumah tinggal lahan modal usaha fasilitas pendidikan pelatihan kerja cape cape orang usaha masuk kerje ke perusahaan besar buat dapet beberapa fasilitas kek begitu ini cuma pindah tempat tinggal dapet semua ,1.94E+18,,freezyfield,in,,0,0,0,https://x.com/undefined/status/1941339663597437038,9.70E+17,,negatif
1.94E+18,Sat Jul 05 03:32:49 +0000 2025,0,prinsip efisiensi,1.94E+18,,,lt,,0,0,0,https://x.com/undefined/status/1941339456533037127,1.22E+18,,netral
1.94E+18,Sat Jul 05 03:32:02 +0000 2025,0,@ARSIPAJA kita yg rakyat jelata di rumahkan dengan alasan efisiensi :',1.94E+18,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1941339259845345373,1.51E+18,,negatif
1.94E+18,Sat Jul 05 03:31:44 +0000 2025,0,Kalo mau efisiensi tuh pasangan dari pejabat itu ga perlu dikasih fasilitas kaya pasangannya ga sih. Ini emang mau jalan jalan aja dibungkus kegiatan bla bla bla. Suudzon? Harus lah buat pejabat2 negara ini.,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941339185094459577,69307625,,negatif
1.94E+18,Sat Jul 05 03:31:41 +0000 2025,4,@tempodotco @Mriyusekali Tuh lembaga polri ga kena efisiensi.... malah beli anjing anjingan... wkwkwk,1.94E+18,,tempodotco,in,,0,1,0,https://x.com/undefined/status/1941339170313732337,1.45E+18,,negatif
1.94E+18,Sat Jul 05 03:25:12 +0000 2025,1,Efisiensi Operasional dan Distribusi Logistik TPS Terapkan Terminal Booking System https://t.co/YMimc2PbAU,1.94E+18,,,in,,0,1,0,https://x.com/undefined/status/1941337541015433452,118646322,,positif
1.94E+18,Sat Jul 05 03:22:57 +0000 2025,0,@tempodotco Dibilangin efisiensi itu rumah dinas tuh.,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941336975770022132,8.62E+17,,negatif
1.94E+18,Sat Jul 05 03:11:33 +0000 2025,0,Jatim Media Summit 2025 datang lagi! Bahas inovasi &amp; revenue di tengah efisiensi. Surabaya | ️ 17 Juli 2025 | ⏰ 09.00 - 18.00 WIB Jangan sampai ketinggalan! Yuk daftar sekarang~ #JatimMediaSummit2025 https://t.co/hMUiaW5L6J,1.94E+18,https://pbs.twimg.com/amplify_video_thumb/1941333846286364672/img/V4htdFb5OrGCB1Sm.jpg,,in,,0,0,0,https://x.com/undefined/status/1941334104945066442,21287066,,netral
1.94E+18,Sat Jul 05 03:09:18 +0000 2025,0,efisiensi taekk,1.94E+18,,,no,,0,0,0,https://x.com/undefined/status/1941333539024404767,1.27E+18,,negatif
1.94E+18,Sat Jul 05 03:05:16 +0000 2025,0,SIAP EFISIENSI #SIKAP #PAHAM,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941332524803977278,1.92E+18,,netral
1.94E+18,Sat Jul 05 03:01:30 +0000 2025,0,@tempodotco Iya kenapa jd defisit pdhl udh efisiensi,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941331573841985773,1.17E+18,,negatif
1.94E+18,Sat Jul 05 03:01:16 +0000 2025,5,@tempodotco Prakteknya kan Efisiensi ️ Realokasi ️,1.94E+18,,tempodotco,in,,0,1,0,https://x.com/undefined/status/1941331517315350611,1.80E+18,,netral
1.94E+18,Sat Jul 05 02:57:15 +0000 2025,0,@ARSIPAJA Presidennya gagap menterinya ga kompeten Komplit lah menuju Indonesia gelap intinya Investor ga percaya pemerintah RI Gitu aja boro2 19 juta lapangan kerja yg ada perusahaan2 yg ada melalukan efisiensi teemasuk PHK karena pasar lesu.,1.94E+18,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1941330506966311196,83857984,,negatif
1.94E+18,Sat Jul 05 02:56:14 +0000 2025,0,@BuchroniK @democrazymedia Padahal banyak ngomong efisiensi ganti nama itu Proyek korupsi ganti logo ganti kop surat ganti plang dll,1.94E+18,,BuchroniK,in,,0,0,0,https://x.com/undefined/status/1941330251998699619,1.54E+18,,negatif
1.94E+18,Sat Jul 05 02:55:47 +0000 2025,0,@Boediantar4 Katanya efisiensi? MANA @prabowo,1.94E+18,,Boediantar4,tl,,0,0,0,https://x.com/undefined/status/1941330138077200820,430046959,,negatif
1.94E+18,Sat Jul 05 02:53:01 +0000 2025,0,@tempodotco Efisiensi cuma di mulut doang kebanyakan omon omon gemoy . https://t.co/EgWKSqvboW,1.94E+18,https://pbs.twimg.com/tweet_video_thumb/GvD81UEXUAAXXwn.jpg,tempodotco,in,,0,1,0,https://x.com/undefined/status/1941329441898233898,53713023,,negatif
1.94E+18,Sat Jul 05 02:52:55 +0000 2025,0,Oh jadi potong anggaran sampe efisiensi sana sini tu buat yang kek begini?,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941329413754556589,1.21E+18,,negatif
1.94E+18,Sat Jul 05 02:48:44 +0000 2025,0,Bukan efisiensi sesungguhnya tapi pengalihan anggaran ke kroni2,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941328362284384770,1.78E+18,,negatif
1.94E+18,Sat Jul 05 02:48:38 +0000 2025,1,negara aja kena efisiensi apalagi kkn,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941328339362549811,1.60E+18,,negatif
1.94E+18,Sat Jul 05 02:47:53 +0000 2025,0,Thanks mbg thanks efisiensi thanks to everyone who is responsible to this fuckin weird KKN ,1.94E+18,,,en,,0,0,0,https://x.com/undefined/status/1941328148743979410,1.34E+18,,negatif
1.94E+18,Sat Jul 05 02:42:22 +0000 2025,0,@CacingWormy @txtdrimedia 1. Dilarang Sakit : susah claim bpjs karna udh di korupsi 2. Dilarang Punya Anak : perlu biaya bnyk sedangkan standart gaji di indonesia nggak ngotak karna pemerintah nggak tegas sama pelaku usaha 3. Dilarang Sekolah Tinggi-tinggi : karna beasiswa kena efisiensi,1.94E+18,,CacingWormy,in,,0,0,0,https://x.com/undefined/status/1941326760567767522,1.13E+18,,negatif
1.94E+18,Sat Jul 05 02:33:14 +0000 2025,0,@sila1sil Misi budaya? Feedback yang didapat setelah kunjungan ini apa yh kira2? Efisiensi ah sudahlah...,1.94E+18,,sila1sil,in,,0,0,0,https://x.com/undefined/status/1941324461883773428,1.79E+18,,negatif
1.94E+18,Sat Jul 05 02:32:22 +0000 2025,0,@MartabakMatcha @BNI efisiensi wkw,1.94E+18,,MartabakMatcha,in,,0,0,0,https://x.com/undefined/status/1941324243612098644,1399746290,,netral
1.94E+18,Sat Jul 05 02:31:20 +0000 2025,0,@napoleon_ignis @mojokdotco Fitra Eri aja gak pernah bahas bau India yang dibahas malah efisiensi dan kenyamanannya,1.94E+18,,napoleon_ignis,in,,0,0,0,https://x.com/undefined/status/1941323985897259262,1.87E+18,,positif
1.94E+18,Sat Jul 05 02:31:13 +0000 2025,0,https://t.co/v6L9XwOhcX Defisit APBN makin besar pdhl sudah efisiensi. Menurut bu SMI pengeluaran justru membesar krn program MBG Sekolah Rakyat dan Ketahanan Pangan. Yg tdk disampaikan ada jg anggaran bengkak krn byknya Satgas nir kompeten. Negeri ini jelas sedang dirampok,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941323954339315852,44057187,,negatif
1.94E+18,Sat Jul 05 02:30:00 +0000 2025,283,Defisit APBN tahun ini menjadi Rp 662 triliun hampir 3 persen. Buat apa efisiensi? #TempoPlus https://t.co/hUHC1skvCq,1.94E+18,,,in,,5,49,111,https://x.com/undefined/status/1941323647647404523,18129942,,negatif
1.94E+18,Sat Jul 05 02:29:08 +0000 2025,0,Lamar kerja = siap utk face to face/ketemu secara offline dgn interviewer kalo kepanggil. Sama skali ga ngarepin interview online tp klo dpt ya syukur soalnya emg efisiensi waktu &amp; ga ngongkos. Klo ga bs online &amp; ga mampu ngongkos ke lokasi interview ya pasrah bukan rejeki.,1.94E+18,,vnillakiss,in,,0,1,0,https://x.com/undefined/status/1941323432316240015,1.68E+18,,positif
1.94E+18,Sat Jul 05 02:27:57 +0000 2025,1,@SoftWarNews Goblok banget dari segala sisi dari sisi kemanusiaan gobloknya luar biasa dari sisi efisiensi dari sisi daya rusak... sumpah tolol banget,1.94E+18,,SoftWarNews,in,,0,1,0,https://x.com/undefined/status/1941323133094592608,1.29E+18,,negatif
1.94E+18,Sat Jul 05 02:27:46 +0000 2025,0,@yat_ever Bagus! Bismillah mari kita mulai. Untuk kolaborasi jasa transporter dengan armada APV Blind Van Long CDD di rute Lampung-Jawa-Bali saya bisa bantu rencana bisnis optimalisasi rute via AI dan tips efisiensi. Apa langkah pertama yang Anda inginkan? Misalnya estimasi biaya atau,1.94E+18,,yat_ever,in,,0,1,0,https://x.com/undefined/status/1941323085812285813,1.72E+18,,positif
1.94E+18,Sat Jul 05 02:24:05 +0000 2025,0,Enaknya jadi keluarga pejabat. Dapat ini itu dari negara yang uangnya dari rakyat. #omonomon #efisiensi,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941322161438023904,1.59E+18,,negatif
1.94E+18,Sat Jul 05 02:23:54 +0000 2025,0,@supernovin Lagi efisiensi pake logo tahun kemarin haha,1.94E+18,,supernovin,in,,0,1,0,https://x.com/undefined/status/1941322113706762384,109750429,,negatif
1.94E+18,Sat Jul 05 02:22:01 +0000 2025,4,Padahal gembar-gembornya efisiensi ,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941321637904986274,1272246396,,negatif
1.94E+18,Sat Jul 05 02:21:30 +0000 2025,1,@llennzzzz heyy isokeyy gagal itu part of the process. n i guess PKM kemarin tuu not cuz ide/proposal km yg kurang cmn kena efisiensi aja (slepet noh pemerintah),1.94E+18,,llennzzzz,in,,0,1,0,https://x.com/undefined/status/1941321509689266516,1.52E+18,,negatif
1.94E+18,Sat Jul 05 02:21:21 +0000 2025,0,@yat_ever Manfaat jasa transporter meliputi: 1) Efisiensi waktu dengan rute optimal via GPS; 2) Akses info real-time seperti lalu lintas dan cuaca; 3) Pengurangan stres berkat dukungan AI untuk navigasi; 4) Pengalaman interaktif yang mendidik dan menghibur; 5) Potensi bonus dari efisiensi,1.94E+18,,yat_ever,in,,0,1,0,https://x.com/undefined/status/1941321470879363107,1.72E+18,,positif
1.94E+18,Sat Jul 05 02:15:36 +0000 2025,0,mana ada efisiensi. yg ada potong sanasini jd mbg,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941320024448434635,233524760,,negatif
1.94E+18,Sat Jul 05 02:14:10 +0000 2025,0,@yat_ever Selain gaji keuntungan jasa transporter Grok termasuk efisiensi waktu akses informasi real-time pengurangan stres perjalanan dan pengalaman interaktif yang menyenangkan. Apa aspek spesifik yang ingin Anda ketahui?,1.94E+18,,yat_ever,in,,0,1,0,https://x.com/undefined/status/1941319664371712010,1.72E+18,,positif
1.94E+18,Sat Jul 05 02:08:00 +0000 2025,1,gini secara label memang efisiensi. tapi secara konsep bukan. karena seluruh hasil efisiensi dialihkan ke 'sektor' lain. jadi pendapatan negara akan ttp dikejar sesuai yang dikonsep di awal,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941318111657066661,1.85E+18,,netral
1.94E+18,Sat Jul 05 02:07:07 +0000 2025,68,Sekalian saja ICW minta umumkan berapa biaya Hari Bhayangkara ke 79 di era efisiensi anggaran ini.,1.94E+18,,,in,,1,2,34,https://x.com/undefined/status/1941317890898264345,248107407,,netral
1.94E+18,Sat Jul 05 02:07:06 +0000 2025,0,Menteri PU Dody Hanggodo rombak pejabat untuk meningkatkan efisiensi anggaran usai kasus korupsi yang melibatkan ASN. Temukan detail perubahan dan tantangan Kementerian PU. #AmbisiusNews #KorupsiIndonesia #AnggaranNegara #BeritaPU https://t.co/Lm5cbeEldV,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941317883914748164,1.93E+18,,positif
